model_name;c_index;ibs;auc;time;repeat_i;repeat_seed;fold_i;fold_seed;params;ds_name;outer_seed
deepsurv;0.6230105465004794;0.1471103263651428;0.6387704847044371;0.2853355407714844;6;90121;3;867834;"{""n_hid_layers"": 2, ""hidden_dim"": 128, ""activation"": ""SiLU"", ""lr"": 0.0002970952594930101, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.16847396406803272}";ovarian;42
deepsurv;0.5973038154721415;0.1409238648388152;0.6518989028052861;0.1401228904724121;7;731243;0;290204;"{""n_hid_layers"": 3, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.004896368353831688, ""batch_size"": 128, ""norm"": false, ""dropout"": 0.19650238801381104}";ovarian;42
deepsurv;0.6488239108648235;0.136667409487998;0.672944998746193;0.1872129440307617;7;731243;1;662348;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0006583408170664658, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.10203077390758697}";ovarian;42
deepsurv;0.6293854033290653;0.159612120925388;0.6491482447774627;0.3070747852325439;7;731243;2;173256;"{""n_hid_layers"": 4, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.002944854257412433, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.16598265966285458}";ovarian;42
deepsurv;0.6712218649517685;0.1329520792675644;0.7407158533230397;0.2818942070007324;7;731243;3;794912;"{""n_hid_layers"": 4, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.00010984718002240895, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.0}";ovarian;42
deepsurv;0.635452552458503;0.1400333988871031;0.6673497777931837;0.2412066459655761;8;211256;0;734551;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.0023528645526114233, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.11038587653932372}";ovarian;42
deepsurv;0.6626702997275205;0.1272449777882545;0.734421514826732;0.0631897449493408;8;211256;1;371748;"{""n_hid_layers"": 2, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0009245609078513179, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.0}";ovarian;42
deepsurv;0.6157542040713112;0.1543742310461111;0.6650005561914026;0.1269221305847168;8;211256;2;71220;"{""n_hid_layers"": 2, ""hidden_dim"": 128, ""activation"": ""ReLU"", ""lr"": 0.00024690690573746807, ""batch_size"": 128, ""norm"": false, ""dropout"": 0.05361835414184999}";ovarian;42
deepsurv;0.6177213666987488;0.1576519491920555;0.6479180194934754;0.1056957244873046;8;211256;3;1017850;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.0006743480195547803, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.0}";ovarian;42
deepsurv;0.6282985367048307;0.1480068650620642;0.6783261237872069;0.189342975616455;9;98753;0;467337;"{""n_hid_layers"": 3, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.0002271117684349951, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.10881716105632772}";ovarian;42
deepsurv;0.6327660801845977;0.1496423007632617;0.6460071439213417;0.0656533241271972;9;98753;1;936505;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.0002420604046478783, ""batch_size"": 256, ""norm"": true, ""dropout"": 0.0}";ovarian;42
deepsurv;0.6188287153652393;0.1354304944902801;0.6714897802784691;0.2512004375457763;9;98753;2;710849;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""ReLU"", ""lr"": 0.0009900107441815917, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.0}";ovarian;42
deepsurv;0.6446473673984846;0.1423136972607778;0.7061998034261538;0.184070348739624;9;98753;3;816194;"{""n_hid_layers"": 3, ""hidden_dim"": 512, ""activation"": ""ReLU"", ""lr"": 0.0001524633337298503, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.0}";ovarian;42
deephit;0.6578980254936266;0.1363741815849103;0.6763655487049062;0.4842233657836914;0;93587;0;552053;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.00019902850958802262, ""batch_size"": 128, ""norm"": true, ""alpha"": 0.025685230694742003, ""sigma"": 1.0, ""dropout"": 0.0}";ovarian;42
deephit;0.6640038440747192;0.1369400565575584;0.6672848588550986;0.5775041580200195;0;93587;1;1023014;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""ReLU"", ""lr"": 0.00025130808079727973, ""batch_size"": 64, ""norm"": true, ""dropout"": 0.07431934500441506, ""alpha"": 0.096086927360292, ""sigma"": 0.5}";ovarian;42
deephit;0.5829826732673268;0.1603721924675549;0.6214476417234767;0.2005605697631836;0;93587;2;771492;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.004479445313937061, ""batch_size"": 64, ""norm"": true, ""alpha"": 0.16996816386119037, ""sigma"": 0.5, ""dropout"": 0.0}";ovarian;42
deephit;0.6488891654738939;0.1365099477110247;0.6907443358462549;1.0532171726226809;0;93587;3;798113;"{""n_hid_layers"": 2, ""hidden_dim"": 128, ""activation"": ""ReLU"", ""lr"": 0.00017107838010220583, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.07601203300834225, ""alpha"": 0.011609101426706174, ""sigma"": 2.0}";ovarian;42
deephit;0.5800934069266696;0.1445773302932762;0.6085313585257932;0.6655957698822021;1;811551;0;752329;"{""n_hid_layers"": 1, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.0002041135685066556, ""batch_size"": 256, ""norm"": true, ""dropout"": 0.07792339774728141, ""alpha"": 0.3989687802665272, ""sigma"": 0.1}";ovarian;42
deephit;0.6196272824245467;0.1447568822962257;0.6613187683690399;0.1569623947143554;1;811551;1;824248;"{""n_hid_layers"": 1, ""hidden_dim"": 512, ""activation"": ""ReLU"", ""lr"": 0.0008603297965707212, ""batch_size"": 256, ""norm"": true, ""alpha"": 0.689769933449097, ""sigma"": 2.0, ""dropout"": 0.0}";ovarian;42
deephit;0.6514697793803093;0.1660004606286486;0.7017625050470687;0.707669734954834;1;811551;2;538157;"{""n_hid_layers"": 4, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.00020828181434797997, ""batch_size"": 32, ""norm"": false, ""alpha"": 9.802998975634754e-05, ""sigma"": 2.0, ""dropout"": 0.0}";ovarian;42
deephit;0.6603375527426161;0.1424392498249749;0.6996622294416935;1.5055696964263916;1;811551;3;134337;"{""n_hid_layers"": 1, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.00017230215319861408, ""batch_size"": 32, ""norm"": true, ""alpha"": 0.9610983851287848, ""sigma"": 1.0, ""dropout"": 0.0}";ovarian;42
deephit;0.6522797832836185;0.1392723532718272;0.7063195036238402;0.4302034378051758;2;686368;0;880539;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""Tanh"", ""lr"": 0.002118815705776077, ""batch_size"": 32, ""norm"": false, ""alpha"": 0.24696016663504106, ""sigma"": 0.5, ""dropout"": 0.0}";ovarian;42
deephit;0.6583232810615199;0.1415631150507342;0.6603408227129732;0.126739501953125;2;686368;1;472264;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.004242861622215329, ""batch_size"": 128, ""norm"": false, ""alpha"": 0.2689302465892077, ""sigma"": 0.1, ""dropout"": 0.0}";ovarian;42
deephit;0.616961962582084;0.1309862218752239;0.6570409815260396;1.2792034149169922;2;686368;2;524657;"{""n_hid_layers"": 4, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.0002537407398000434, ""batch_size"": 256, ""norm"": true, ""dropout"": 0.01676490200811276, ""alpha"": 0.14188924237131695, ""sigma"": 1.0}";ovarian;42
deephit;0.6127395000634437;0.1349955913643366;0.6159824006228621;0.3366146087646484;2;686368;3;388810;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""ReLU"", ""lr"": 0.00019447757039024342, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.03784874912634687, ""alpha"": 0.05688069340614882, ""sigma"": 0.1}";ovarian;42
deephit;0.646325537219518;0.1426687278575398;0.6974490457431444;0.2640805244445801;3;460197;0;191417;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0007593723906819354, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.025074264879154137, ""alpha"": 0.03741933811285659, ""sigma"": 0.5}";ovarian;42
deephit;0.6596679099987968;0.1282168887446993;0.7483214310954037;0.5544631481170654;3;460197;1;971783;"{""n_hid_layers"": 3, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.004250185426923361, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.01013507253752479, ""alpha"": 0.49924073339011216, ""sigma"": 0.5}";ovarian;42
deephit;0.6014330218068535;0.1557188340721466;0.6148776385999982;0.7701544761657715;3;460197;2;819533;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""ReLU"", ""lr"": 0.0006988282016019923, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.03007516014802448, ""alpha"": 0.3359459367094756, ""sigma"": 2.0}";ovarian;42
deephit;0.6344434365686148;0.1287726631544982;0.5877866849499065;0.2250099182128906;3;460197;3;675141;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.00013715038755303104, ""batch_size"": 256, ""norm"": false, ""alpha"": 0.9604786783420768, ""sigma"": 0.01, ""dropout"": 0.0}";ovarian;42
deephit;0.6035420696324951;0.1468966052068509;0.6609784760630055;0.7646076679229736;4;454049;0;421962;"{""n_hid_layers"": 2, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.0005628942113463046, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.01799197507741114, ""alpha"": 0.8372660120584159, ""sigma"": 1.0}";ovarian;42
deephit;0.6410636029847211;0.1418874632303784;0.704890621946026;0.7144370079040527;4;454049;1;862728;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.00011569260449714974, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.14483885758982457, ""alpha"": 0.6913539778596662, ""sigma"": 0.1}";ovarian;42
deephit;0.6188644688644689;0.1553128362458609;0.6376078012784344;0.343428373336792;4;454049;2;571924;"{""n_hid_layers"": 4, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.004888609889915502, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.19610414081947466, ""alpha"": 0.2902427617362161, ""sigma"": 0.5}";ovarian;42
deephit;0.6120956584755254;0.1431542435447148;0.6320971713804109;0.1917116641998291;4;454049;3;464954;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.002861587454435675, ""batch_size"": 256, ""norm"": true, ""dropout"": 0.01354374895805613, ""alpha"": 0.2017235410481816, ""sigma"": 0.5}";ovarian;42
deephit;0.6428877857449286;0.1644864686644221;0.6782069970794629;0.798384428024292;5;900305;0;472341;"{""n_hid_layers"": 3, ""hidden_dim"": 512, ""activation"": ""Tanh"", ""lr"": 0.00015259098649568863, ""batch_size"": 128, ""norm"": false, ""dropout"": 0.015848661208444276, ""alpha"": 0.009479962954511378, ""sigma"": 2.0}";ovarian;42
deephit;0.6125883339322075;0.1394762070447903;0.6359761902552336;0.2988224029541015;5;900305;1;238277;"{""n_hid_layers"": 4, ""hidden_dim"": 128, ""activation"": ""ReLU"", ""lr"": 0.004977321953976157, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.15302021344373556, ""alpha"": 0.08118859320638863, ""sigma"": 2.0}";ovarian;42
deephit;0.6623983609706127;0.1289279810721577;0.671844041980093;1.7756516933441162;5;900305;2;96612;"{""n_hid_layers"": 2, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0001425572464135245, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.18160009670848806, ""alpha"": 0.09624011789694789, ""sigma"": 1.0}";ovarian;42
deephit;0.5985267034990792;0.1580644431075673;0.6391517682455614;0.2504091262817383;5;900305;3;581524;"{""n_hid_layers"": 2, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.0011415669972947749, ""batch_size"": 256, ""norm"": true, ""dropout"": 0.014140423614299296, ""alpha"": 0.546966316634253, ""sigma"": 2.0}";ovarian;42
deephit;0.6514228905182056;0.2147750579788075;0.6817246375105499;0.6009173393249512;6;90121;0;931020;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""Tanh"", ""lr"": 0.0027948298001642057, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.040490031987158996, ""alpha"": 0.001293217830712859, ""sigma"": 2.0}";ovarian;42
deephit;0.6657336827060505;0.1385790668024354;0.7249496744379793;0.1540379524230957;6;90121;1;66918;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""ReLU"", ""lr"": 0.004527295689118629, ""batch_size"": 128, ""norm"": true, ""alpha"": 0.303289746144917, ""sigma"": 2.0, ""dropout"": 0.0}";ovarian;42
deephit;0.576679263684018;0.1548916246880468;0.6558043860949214;0.2428216934204101;6;90121;2;899983;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.004234408971031809, ""batch_size"": 64, ""norm"": false, ""alpha"": 0.1471213056199405, ""sigma"": 1.0, ""dropout"": 0.0}";ovarian;42
deephit;0.6258868648130393;0.1452079631025196;0.6282599495511498;1.027428150177002;6;90121;3;867834;"{""n_hid_layers"": 2, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.00023651421696542672, ""batch_size"": 64, ""norm"": true, ""dropout"": 0.11429365227209082, ""alpha"": 0.056530082290666875, ""sigma"": 2.0}";ovarian;42
deephit;0.6115268072475419;0.1369689829432405;0.5998869330106436;0.5873548984527588;7;731243;0;290204;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""SiLU"", ""lr"": 0.0001616245930917102, ""batch_size"": 256, ""norm"": false, ""alpha"": 0.024028364696561152, ""sigma"": 0.5, ""dropout"": 0.0}";ovarian;42
deephit;0.628131816306078;0.1344418591825989;0.6671540495484336;0.2917330265045166;7;731243;1;662348;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0018468422248833316, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.0322675267050005, ""alpha"": 0.7017249389863645, ""sigma"": 0.5}";ovarian;42
deephit;0.6341869398207426;0.158100346957382;0.6622872709914974;0.6359422206878662;7;731243;2;173256;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""Tanh"", ""lr"": 0.0002910671963201688, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.037716291228181945, ""alpha"": 0.001966650125217073, ""sigma"": 1.0}";ovarian;42
deephit;0.6439525105119961;0.1405141600529865;0.68319216442735;0.2755541801452636;7;731243;3;794912;"{""n_hid_layers"": 4, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0022245115489803275, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.06427074099575909, ""alpha"": 0.921034095084617, ""sigma"": 2.0}";ovarian;42
deephit;0.640150328844347;0.1439796128583478;0.6993975953911326;0.4530622959136963;8;211256;0;734551;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.00019201802767890373, ""batch_size"": 32, ""norm"": true, ""alpha"": 0.2244888138328633, ""sigma"": 0.1, ""dropout"": 0.0}";ovarian;42
deephit;0.6361489554950045;0.1352939474179639;0.6821109792832301;0.2019884586334228;8;211256;1;371748;"{""n_hid_layers"": 2, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.0010893837465512715, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.030466462997793646, ""alpha"": 0.4677776114357579, ""sigma"": 0.1}";ovarian;42
deephit;0.6706283980275636;0.1412905766975818;0.7436809825740852;0.3858706951141357;8;211256;2;71220;"{""n_hid_layers"": 1, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.0014096639879202298, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.08439612274449654, ""alpha"": 0.751392110949146, ""sigma"": 0.5}";ovarian;42
deephit;0.6114653512993262;0.1723596371780996;0.6552757484322423;0.3227512836456299;8;211256;3;1017850;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""ReLU"", ""lr"": 0.001039280882882299, ""batch_size"": 128, ""norm"": true, ""alpha"": 0.0015934357960211525, ""sigma"": 1.0, ""dropout"": 0.0}";ovarian;42
deephit;0.6308087920161636;0.1491208943917623;0.6570000337655862;0.3297207355499267;9;98753;0;467337;"{""n_hid_layers"": 1, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.0007091833468195944, ""batch_size"": 32, ""norm"": true, ""alpha"": 0.5032452250942357, ""sigma"": 0.1, ""dropout"": 0.0}";ovarian;42
deephit;0.6513412171906547;0.1439434905563049;0.6492170958655851;0.6686825752258301;9;98753;1;936505;"{""n_hid_layers"": 3, ""hidden_dim"": 256, ""activation"": ""ReLU"", ""lr"": 0.00022877768301297842, ""batch_size"": 256, ""norm"": true, ""dropout"": 0.09034955211753376, ""alpha"": 0.13003825669805413, ""sigma"": 0.5}";ovarian;42
deephit;0.6166246851385391;0.1363685691217134;0.6728770231809138;0.269641637802124;9;98753;2;710849;"{""n_hid_layers"": 2, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.0007337087680185806, ""batch_size"": 128, ""norm"": false, ""dropout"": 0.014975048228934409, ""alpha"": 0.003072944582944238, ""sigma"": 1.0}";ovarian;42
deephit;0.6480797875785247;0.1398214500317618;0.701821861043421;0.5189712047576904;9;98753;3;816194;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0018471605554939738, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.010099259077169074, ""alpha"": 0.9777083194981274, ""sigma"": 0.5}";ovarian;42
gbm_km;0.6670207448137966;0.13344950929761;0.6916881343835022;1.602165699005127;0;93587;0;552053;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.008018457396232637, ""max_depth"": 6, ""min_child_weight"": 0.1009624758981806, ""subsample"": 0.8085952343032077, ""colsample_bytree"": 0.7594190709078339, ""l2_reg"": 0.0004948644685098955, ""l1_reg"": 0.0001014213956554169, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 1.1265465447549254, ""n_neighbours"": 100, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6826836446633432;0.1402447857057357;0.7250875940328274;1.8013932704925537;0;93587;1;1023014;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.011388583492853488, ""max_depth"": 8, ""min_child_weight"": 0.20209419638055312, ""subsample"": 0.6388815491703161, ""colsample_bytree"": 0.6728086919462835, ""l2_reg"": 0.03378575927428552, ""l1_reg"": 0.0034244598426360537, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 0.9597820959654638, ""n_neighbours"": 90, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.5779084158415841;0.1706563202890965;0.6156105176861162;0.120621919631958;0;93587;2;771492;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.0734654555520293, ""max_depth"": 6, ""min_child_weight"": 0.46619952938244535, ""subsample"": 0.6158103818218067, ""colsample_bytree"": 0.5327776826654932, ""l2_reg"": 0.0012963746070030337, ""l1_reg"": 0.03153753402601418, ""aft_loss_distribution"": ""logistic"", ""aft_loss_distribution_scale"": 3.122640692619297, ""n_neighbours"": 80, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6147862343643039;0.1457657741141707;0.6793611544075999;2.4389736652374268;0;93587;3;798113;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.009240362155352616, ""max_depth"": 8, ""min_child_weight"": 0.9712721160938579, ""subsample"": 0.9287060954412009, ""colsample_bytree"": 0.6811024916828925, ""l2_reg"": 0.00042865999616190304, ""l1_reg"": 0.0010972996697293479, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 1.0187518619692457, ""n_neighbours"": 60, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.5933159458967672;0.1490047280456055;0.6094881559054234;0.1747641563415527;1;811551;0;752329;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.01586559524965656, ""max_depth"": 3, ""min_child_weight"": 2.140170096070966, ""subsample"": 0.842233776622213, ""colsample_bytree"": 0.6999538207207042, ""l2_reg"": 0.18849536361142702, ""l1_reg"": 0.0010122161731537201, ""aft_loss_distribution"": ""logistic"", ""aft_loss_distribution_scale"": 1.7660225994926717, ""n_neighbours"": 90, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6358160256008032;0.180560422301057;0.6898823170140113;1.2200381755828855;1;811551;1;824248;"{""early_stopping_rounds"": 10, ""learning_rate"": 0.0038670961767534847, ""max_depth"": 5, ""min_child_weight"": 0.11524802390578737, ""subsample"": 0.5541312659145554, ""colsample_bytree"": 0.9207097218070202, ""l2_reg"": 0.055211813670474105, ""l1_reg"": 0.0026388344191088965, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 6.738847606702228, ""n_neighbours"": 70, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.5424127604962415;0.3544839547182287;0.605135430503431;0.5358037948608398;1;811551;2;538157;"{""early_stopping_rounds"": 10, ""learning_rate"": 0.011771384104764745, ""max_depth"": 8, ""min_child_weight"": 0.776394954966029, ""subsample"": 0.6713319515653554, ""colsample_bytree"": 0.8516414360242596, ""l2_reg"": 0.0020734363524277932, ""l1_reg"": 5.332872085989257, ""aft_loss_distribution"": ""logistic"", ""aft_loss_distribution_scale"": 1.3197605983514067, ""n_neighbours"": 20, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6180193596425912;0.1689238872503431;0.6498839495453483;2.925506591796875;1;811551;3;134337;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.011677977845211353, ""max_depth"": 8, ""min_child_weight"": 0.35630802192766836, ""subsample"": 0.8864765994323108, ""colsample_bytree"": 0.8606507933017737, ""l2_reg"": 0.0007275027133934, ""l1_reg"": 0.0006423170458502893, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 0.9527717337391529, ""n_neighbours"": 40, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.5947525415474524;0.1591936359837724;0.6382370664530056;2.0223543643951416;2;686368;0;880539;"{""early_stopping_rounds"": 10, ""learning_rate"": 0.0012331377073185649, ""max_depth"": 6, ""min_child_weight"": 1.4052786498474046, ""subsample"": 0.5010668920032572, ""colsample_bytree"": 0.9671647802404331, ""l2_reg"": 0.0017979813674560657, ""l1_reg"": 0.00022690271672245476, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 2.633100177049361, ""n_neighbours"": 60, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6561519903498191;0.1372565365036218;0.6932180637474544;0.2283191680908203;2;686368;1;472264;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.017013997069581892, ""max_depth"": 3, ""min_child_weight"": 1.708970069969833, ""subsample"": 0.5624203760117564, ""colsample_bytree"": 0.8997713526461188, ""l2_reg"": 0.07908782761157619, ""l1_reg"": 0.006421836048919534, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 3.107010903415852, ""n_neighbours"": 60, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6268739933093792;0.1404944321836769;0.6705549435573104;0.138148546218872;2;686368;2;524657;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.029092117518267895, ""max_depth"": 3, ""min_child_weight"": 7.746705219072992, ""subsample"": 0.7337971725994782, ""colsample_bytree"": 0.6703726031986988, ""l2_reg"": 0.00863845361586806, ""l1_reg"": 0.026416814509042177, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 1.7662467940534206, ""n_neighbours"": 100, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.5897728714630123;0.1579198237684783;0.6148200474826211;0.4855072498321533;2;686368;3;388810;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.06082320364944868, ""max_depth"": 8, ""min_child_weight"": 0.5152862037864313, ""subsample"": 0.5301377028741077, ""colsample_bytree"": 0.8633634564875304, ""l2_reg"": 0.05036027894989922, ""l1_reg"": 0.0004908247268235775, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 0.7996398145428533, ""n_neighbours"": 10, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6314258577703906;0.1456851645508733;0.6894975849814711;0.6884589195251465;3;460197;0;191417;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.024844773249098118, ""max_depth"": 6, ""min_child_weight"": 12.71422003095778, ""subsample"": 0.5528863595236019, ""colsample_bytree"": 0.7110240960943125, ""l2_reg"": 0.00039607498594011373, ""l1_reg"": 0.005473588627842594, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 0.583665043580576, ""n_neighbours"": 70, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6502225965587776;0.136583440570296;0.7063775980829308;0.4545896053314209;3;460197;1;971783;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.01378644969239447, ""max_depth"": 3, ""min_child_weight"": 0.32458696317092434, ""subsample"": 0.5595731603942237, ""colsample_bytree"": 0.7298007278855495, ""l2_reg"": 5.515306257032971, ""l1_reg"": 1.1588562221077028, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 0.49853584704969234, ""n_neighbours"": 90, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6377570093457944;0.1488804951842068;0.6703163889157098;3.0725901126861572;3;460197;2;819533;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.0017379270270966316, ""max_depth"": 8, ""min_child_weight"": 1.265960391146959, ""subsample"": 0.5339407436172802, ""colsample_bytree"": 0.5772027298302029, ""l2_reg"": 0.001987553238160052, ""l1_reg"": 0.16400242147618915, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 0.5574154162753895, ""n_neighbours"": 60, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.5095892186082674;0.1425757932900319;0.4878117869733148;0.0225648880004882;3;460197;3;675141;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.05895334211825295, ""max_depth"": 6, ""min_child_weight"": 1.4834683763099268, ""subsample"": 0.7869620477684373, ""colsample_bytree"": 0.9545741722387642, ""l2_reg"": 0.000335767828563451, ""l1_reg"": 0.003310704293447429, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 0.2922221152895395, ""n_neighbours"": 60, ""num_boost_round"": 1000}";ovarian;42
gbm_km;0.6055971953578336;0.1957135985868166;0.6911204865416082;1.3457934856414795;4;454049;0;421962;"{""early_stopping_rounds"": 10, ""learning_rate"": 0.012576255321067546, ""max_depth"": 8, ""min_child_weight"": 0.27357358113765523, ""subsample"": 0.6430044546465228, ""colsample_bytree"": 0.6526200887008862, ""l2_reg"": 0.5563251763898016, ""l1_reg"": 4.099371121592712, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 0.48221959106254414, ""n_neighbours"": 50, ""num_boost_round"": 1000}";ovarian;42
